csa_name_mod2,company_id,company_name,shifts_worked,adjusted_head_count,fill_rate,industry_name,avg_head_count,avg_hourly_wage,avg_shift_lead,2023_rev,avg_days_between_shifts,total_head_count,year_quarter_comp_start
"Dallas-Fort Worth, TX-OK",6972,oucriRsr gRFhoedsi,25.0,26.0,0.9615,Entertainment,13.0,15.0,2.5,463.2,1.0,26.0,2023Q2
"Dallas-Fort Worth, TX-OK",6975, laronCa ydbDimoCntOs uuk,14.0,14.0,1.0,Food Services,1.0833,15.833333333333334,4.9231,489.79,9.7273,13.0,2023Q2
All Other Markets Combined,6976,in C ghilteneaoCrs,,,,Food Services,,,3.5,,,,
All Other Markets Combined,6979,ani.ns fcIMnngar Trne,,,,Warehouse,,,2.0,,,,
All Other Markets Combined,6982, xNoNeEpnstwrpipeNwe  possr,4.0,4.0,1.0,Warehouse,1.0,17.0,6.0,185.94,1.0,4.0,2023Q2
All Other Markets Combined,6983,todyraE yeeGmvru,10.0,10.0,1.0,Events,1.75,19.0,6.875,565.31,0.3333,7.0,2023Q2
All Other Markets Combined,6990,ioenaEnhidcozaorng ARfn ,7.0,7.0,1.0,Construction,1.2,18.4,3.2,342.66,3.75,6.0,2023Q2
All Other Markets Combined,6998,RSESQ ABBK’P,,,,Food Services,1.0,12.0,5.3333,,,1.0,
All Other Markets Combined,7000,ds  iWegb eyaedmnR,25.0,25.0,1.0,Events,4.75,17.0,5.6667,517.42,0.6667,19.0,2023Q2
All Other Markets Combined,7004, RohustfcnoT bae,2.0,2.0,1.0,Construction,2.0,17.0,12.5,60.11,,2.0,2023Q2
All Other Markets Combined,7005,NSNEPETVE PAH ,8.0,9.0,0.8889,Events,3.0,19.0,19.4,380.26,15.0,9.0,2023Q3
"Las Vegas-Henderson, NV",7014,TCr oh ikoeeBa,,,,Food Services,,,11.0,,,,
All Other Markets Combined,7024,ns oucIforiinnytPt id,23.0,25.0,0.92,Events,8.0,15.0,2.6667,756.0,0.0,24.0,2023Q2
All Other Markets Combined,7032,GdkMrB eo Fc,,,,Manufacturing,,,18.0,,,,
"Dallas-Fort Worth, TX-OK",7033,ue Bqb Brb aeoB&a4,,,,Food Services,,,2.0,,,,
All Other Markets Combined,7036,tiohtLieh  inn sCcoLcoutrWgCrC,4.0,4.0,1.0,Construction,1.0,16.6,5.6875,119.99,19.0,5.0,2023Q2
"Dallas-Fort Worth, TX-OK",7040,lSsare cetae yDalngS,1.0,2.0,0.5,Manufacturing,2.0,18.0,184.0,31.5,,2.0,2023Q4
All Other Markets Combined,7041,Evpoht ittglsneS,10.0,10.0,1.0,Entertainment,1.6667,16.0,3.0909,258.35,18.2,10.0,2023Q2
All Other Markets Combined,7047,SGTEAEVI,5.0,5.0,1.0,Food Services,1.0,15.0,5.1667,102.84,41.0,5.0,2023Q2
"Salt Lake City-Provo-Orem, UT",7063,rgutUairyRo rahs bW,40.0,42.0,0.9524,Entertainment,4.8571,15.0,3.0,1072.7,9.0,34.0,2023Q2
All Other Markets Combined,7066,oeBmRsCH ,10.0,11.0,0.9091,Construction,3.3333,15.0,1.25,286.22,0.5,10.0,2023Q2
"Las Vegas-Henderson, NV",7075,otrcS Rete,,,,Retail,,,8.0,,,,
All Other Markets Combined,7076,oep nmLiCLteroPsCcl ei,28.0,29.0,0.9655,Construction,5.6,15.4,3.1429,1248.03,1.5,28.0,2023Q2
"Dallas-Fort Worth, TX-OK",7077,si LtrnD EbiCouDtViL,,,,Manufacturing,,,2.5,,,,
All Other Markets Combined,7078,inVdea ang n yJdJ,6.0,7.0,0.8571,Food Services,1.7143,11.142857142857142,6.125,50.9,4.6667,12.0,2023Q2
All Other Markets Combined,7082,bAutriRGeev dlnZs oez,35.0,48.0,0.7292,Retail,9.0,17.0,3.8889,1553.78,1.0,54.0,2023Q2
"Dallas-Fort Worth, TX-OK",7085,csTueaxT spea,27.0,30.0,0.9,Janitorial,1.2727,14.636363636363637,4.4651,677.35,5.85,28.0,2023Q2
All Other Markets Combined,7089,rs MnniaigeemoesCC s tta,,,,Food Services,,,4.0,,,,
All Other Markets Combined,7092,"li,e TCLrsL dBuBC",,,,Construction,,,69.3333,,,,
All Other Markets Combined,7102,grnVniahsit euFsn,18.0,18.0,1.0,Retail,1.0,17.0,2.44,984.86,7.75,22.0,2023Q2
All Other Markets Combined,7103,",rd oup Lto rrPuCLecsoGC",,,,Warehouse,1.0,15.0,33.5294,,,1.0,
All Other Markets Combined,7104,uiTgnehs eoHeEn ,,,,Hospitality,1.0,13.0,5.0,,,1.0,
All Other Markets Combined,7106,iEl ctQc.r.Ie,1.0,1.0,1.0,Construction,1.0,17.0,5.5,37.7,,1.0,2023Q2
"Dallas-Fort Worth, TX-OK",7107,l 7drB e erd5nGeOa,58.0,60.0,0.9667,Hospitality,2.2174,18.608695652173918,3.0769,3056.44,0.2857,51.0,2023Q2
"Salt Lake City-Provo-Orem, UT",7109,ot aroDe hJ Wshssr ona-adrtDaMd,33.0,33.0,1.0,Warehouse,1.0323,18.06451612903226,1.25,1500.95,6.7037,32.0,2023Q2
All Other Markets Combined,7113,zlSuQareiea,33.0,33.0,1.0,Manufacturing,1.0313,15.0,4.15,1282.82,3.1935,33.0,2023Q2
All Other Markets Combined,7115,eutoseonIuatdLstcAaiutrs p idrSPn G  rerM po /k,25.0,27.0,0.9259,Manufacturing,1.2174,15.08695652173913,4.3409,901.51,5.85,28.0,2023Q2
All Other Markets Combined,7118," ,eFn etglw soahTrHd oMnytafirso",133.0,145.0,0.9172,Office Admin,2.1231,16.907692307692308,6.6591,6428.11,2.9063,138.0,2023Q2
All Other Markets Combined,7119,BIBCA AHIOBKNHSH  I&O,8.0,8.0,1.0,Food Services,1.0,11.0,3.6364,132.9,2.1429,8.0,2023Q2
All Other Markets Combined,7124,sLnye frea&ie rhCFCaetgf ,3.0,3.0,1.0,Food Services,1.0,17.0,16.5385,62.66,3.5,4.0,2023Q2
"Dallas-Fort Worth, TX-OK",7126,sblneas RLtI CL lllaei,13.0,13.0,1.0,Construction,1.3,16.1,1.9091,295.06,16.0,13.0,2023Q2
"Salt Lake City-Provo-Orem, UT",7128,A oioterR,,,,Warehouse,,,4.4286,,,,
All Other Markets Combined,7144,"cScnSr o P,SLueL&eCdvsi orti",55.0,62.0,0.8871,Entertainment,2.28,18.84,5.8378,1562.03,7.2083,57.0,2023Q2
"Salt Lake City-Provo-Orem, UT",7149,unrotBoecn Mse,164.0,266.0,0.6165,Events,5.9348,14.108695652173912,12.0976,4455.5,3.4884,273.0,2023Q2
All Other Markets Combined,7150, rualtvsa aN DoinatlPt Ah,,,,Construction,1.0,14.0,2.5,,,1.0,
All Other Markets Combined,7161," ,LSiArULLaCm ",12.0,13.0,0.9231,Warehouse,3.25,19.0,4.25,542.84,0.6667,13.0,2023Q2
All Other Markets Combined,7162,lascs StuiRic iAnauseooplCe orcpters,2.0,2.0,1.0,Medical,2.0,15.0,9.0,73.38,,2.0,2023Q2
"Salt Lake City-Provo-Orem, UT",7164,Enrrda,5.0,7.0,0.7143,Delivery,3.5,14.0,2.0,56.36,21.0,7.0,2023Q2
All Other Markets Combined,7166,lGh aLBnrral&r sak id,8.0,9.0,0.8889,Hospitality,1.0909,18.0,5.9286,250.16,22.5714,12.0,2023Q2
"Dallas-Fort Worth, TX-OK",7167,tBnireydrggiI tnna,3.0,4.0,0.75,Manufacturing,2.0,15.0,2.0,93.25,1.0,4.0,2023Q2
"Las Vegas-Henderson, NV",7168,TSNET,26.0,27.0,0.963,Events,1.4737,16.0,12.8667,959.88,11.6471,28.0,2023Q2
All Other Markets Combined,7173,FetrDnpomave elerm,13.0,14.0,0.9286,Construction,1.2727,20.0,9.3846,686.0,8.0,14.0,2023Q2
"Dallas-Fort Worth, TX-OK",7174,LLmea HGcrouteCyr a nddhlu,9.0,9.0,1.0,Construction,1.125,15.0,2.6667,417.13,1.1429,9.0,2023Q2
"Dallas-Fort Worth, TX-OK",7176,mspae nrdtIioM,9.0,10.0,0.9,Warehouse,2.25,15.0,2.0,233.44,39.3333,9.0,2023Q2
All Other Markets Combined,7185,"r  n ht t(kS,PiatyrsnI Tsue MbecyrprrwIdAe. harorennoro )oamW",31.0,45.0,0.6889,Events,7.5,19.0,21.7143,2471.19,9.4,45.0,2023Q2
All Other Markets Combined,7190,itatM rerve'BasD& tsae u,6.0,7.0,0.8571,Food Services,3.5,15.0,2.75,162.75,0.0,7.0,2023Q3
All Other Markets Combined,7192,aeatrAr vpDalt &btss eh'ue,,,,Entertainment,,,3.0,,,,
All Other Markets Combined,7193,"nieos rimntnnzrnA,IaEc ov",12.0,13.0,0.9231,Construction,1.3333,18.0,6.4783,397.22,5.4286,16.0,2023Q2
All Other Markets Combined,7195,LooCag itA a  CNeLa sletaerrlT Bsfa,10.0,10.0,1.0,Food Services,1.0909,12.0,0.1538,238.5,2.2222,12.0,2023Q3
All Other Markets Combined,7196,"eicPeia m,nai saIeAcd.d",12.0,13.0,0.9231,Janitorial,1.625,18.5,14.0,436.36,13.4286,13.0,2023Q2
All Other Markets Combined,7217,otn leueelnln eBnasCSi C agio,6.0,6.0,1.0,Janitorial,2.0,19.0,10.0,115.94,33.5,6.0,2023Q2
All Other Markets Combined,7225, r  tstiAaa Sena drptEngrheealPveanC,17.0,18.0,0.9444,Food Services,1.2727,17.545454545454547,7.5,721.17,12.1,14.0,2023Q2
All Other Markets Combined,7226,tSoC oulniSJ T,3.0,3.0,1.0,Food Services,1.0,14.0,3.75,69.74,3.0,7.0,2023Q4
"Salt Lake City-Provo-Orem, UT",7229,Peseti,209.0,217.0,0.9631,Warehouse,3.4138,14.29310344827586,1.0781,8159.7,3.1754,198.0,2023Q2
All Other Markets Combined,7232,iaernzsoir mHo cA,,,,Warehouse,1.0,15.5,3.5,,,2.0,
All Other Markets Combined,7235,"n s MFianEdwoeemblArde  us(leeTo,xgnrar)t",40.0,41.0,0.9756,Food Services,2.1176,15.0,2.4706,1413.58,0.0,36.0,2023Q2
"Salt Lake City-Provo-Orem, UT",7238,"iearm,nb EmUhtot(nAFd)sal een tiragnrg",12.0,12.0,1.0,Food Services,3.25,15.0,2.25,550.62,1.0,13.0,2023Q2
All Other Markets Combined,7240,yfanm dbsaacbgeaiiItlvld,3.0,3.0,1.0,Entertainment,1.0,16.0,5.25,74.24,17.5,3.0,2023Q2
"Salt Lake City-Provo-Orem, UT",7243,eclrsdtH smoGeo,8.0,8.0,1.0,Construction,3.5,17.0,7.5,474.3,1.0,7.0,2023Q2
"Dallas-Fort Worth, TX-OK",7244,efchuxSrafN2acTr Soute rase,3.0,3.0,1.0,Construction,3.0,17.0,1.0,116.03,,3.0,2023Q2
"Dallas-Fort Worth, TX-OK",7246,T2oBiiv C nstgece  tep rSolonma,6.0,6.0,1.0,Janitorial,2.5,18.5,2.5,176.58,22.0,5.0,2023Q2
"Salt Lake City-Provo-Orem, UT",7249,oonmiBMlaonut ,66.0,71.0,0.9296,Warehouse,5.4615,15.0,3.2308,2321.44,2.0,71.0,2023Q2
"Dallas-Fort Worth, TX-OK",7251,sneeAterb5 Em-rtdaegSonl  16ri#,9.0,9.0,1.0,Food Services,1.4,12.0,5.5455,256.31,1.3333,7.0,2023Q2
"Salt Lake City-Provo-Orem, UT",7252,tneAriserusc dtI,54.0,55.0,0.9818,Manufacturing,1.8621,15.0,2.8214,2262.35,3.9286,54.0,2023Q2
All Other Markets Combined,7255,"s nearG(m,lbnaii)tEAdterra  aeeMgt",6.0,10.0,0.6,Food Services,1.5,11.0,5.7857,139.37,1.2,12.0,2023Q2
"Dallas-Fort Worth, TX-OK",7256,PKMRTCLAEIA,,,,Warehouse,,,3.3333,,,,
All Other Markets Combined,7257, Sr Caainaetmfa,2.0,2.0,1.0,Food Services,1.0,13.333333333333334,5.2857,67.16,126.0,3.0,2023Q2
"Salt Lake City-Provo-Orem, UT",7259,tsnoPtraicnTs olh,2.0,2.0,1.0,Manufacturing,1.0,16.0,6.0,75.72,2.0,2.0,2023Q2
All Other Markets Combined,7275,.ou osacnmnplrgi ,16.0,18.0,0.8889,Sales,2.0,17.0,4.3333,504.73,1.125,18.0,2023Q2
"Dallas-Fort Worth, TX-OK",7276,sIA nedvnuirnen ureameaAtccr,10.0,10.0,1.0,Sales,1.0,17.0,2.4545,429.31,7.2222,10.0,2023Q2
"Salt Lake City-Provo-Orem, UT",7280,LossSnm ebiuar,1.0,1.0,1.0,Manufacturing,1.0,15.0,4.5,18.38,,1.0,2023Q2
All Other Markets Combined,7284,nRio sod rdgDWls onwaih ae,2.0,2.0,1.0,Construction,1.0,16.333333333333332,2.3333,63.4,63.0,3.0,2023Q2
All Other Markets Combined,7285,ae vCntrectCni8MeiLeaL n,1.0,1.0,1.0,Janitorial,1.0,11.0,5.0,28.16,,1.0,2023Q2
"Las Vegas-Henderson, NV",7297,eeaL Jrs eHo Ru nsvgl-akmVe sao,,,,Construction,,,1.0,,,,
All Other Markets Combined,7300,o BlailkauVegeseh,29.0,29.0,1.0,Food Services,1.0,15.785714285714286,10.1765,1008.17,5.36,28.0,2023Q2
All Other Markets Combined,7306,inraad CmeCrEtetily g,9.0,11.0,0.8182,Food Services,1.5,17.0,4.8889,283.94,13.6667,12.0,2023Q2
All Other Markets Combined,7307,wteHagehM ocogriMntiVeM  anmAO ,5.0,6.0,0.8333,Real Estate,3.0,17.0,1.0,139.52,0.0,6.0,2023Q2
"Las Vegas-Henderson, NV",7309,lonFenbeR ali,4.0,4.0,1.0,Events,2.0,25.0,0.0,140.0,,2.0,2023Q4
"Salt Lake City-Provo-Orem, UT",7314,pHkeSa tleLio rhSa,16.0,17.0,0.9412,Warehouse,2.4286,15.0,3.75,468.67,6.0,17.0,2023Q2
All Other Markets Combined,7324,reasi'gmaaes oCr rHOu,5.0,7.0,0.7143,Hospitality,7.0,15.0,23.0,286.13,,7.0,2023Q2
All Other Markets Combined,7325,oveeitMkaL te  ae,1.0,1.0,1.0,Events,1.0,15.0,1.5,49.86,,1.0,2023Q2
All Other Markets Combined,7327,otataSn iafIlN Ao  nr Kothnaioslon nou,4.0,4.0,1.0,Construction,1.6667,17.333333333333332,2.0,174.24,1.0,5.0,2023Q3
"Salt Lake City-Provo-Orem, UT",7332,sanS rdlSytyP nntaiRe ue ,31.0,38.0,0.8158,Events,4.125,16.125,31.5909,1158.52,12.8571,33.0,2023Q3
All Other Markets Combined,7334,ighoLleC ardctLInt,2.0,3.0,0.6667,Warehouse,1.5,10.0,5.0,59.56,1.0,3.0,2023Q2
All Other Markets Combined,7336,"ocnnCr cI.,osu",553.0,573.0,0.9651,Construction,3.376,19.712,5.1567,36019.45,1.2033,422.0,2023Q2
All Other Markets Combined,7338,hapesNssca,14.0,15.0,0.9333,Construction,1.4286,18.214285714285715,10.3571,639.53,7.5,20.0,2023Q2
All Other Markets Combined,7339,s Alsgee rtwealodnrRnElemib,2.0,2.0,1.0,Food Services,1.0,11.0,1.5,51.83,0.0,2.0,2023Q2
"Salt Lake City-Provo-Orem, UT",7345,teRntnpiennep ocvCoO oa,,,,Construction,,,5.0,,,,
"Dallas-Fort Worth, TX-OK",7347,.tnVaoanucdriyofGIcrg enM  u,58.0,59.0,0.9831,Manufacturing,1.1346,17.884615384615383,6.8,1935.1,1.4706,59.0,2023Q3
"Salt Lake City-Provo-Orem, UT",7348,aosirusmety cFmlS,59.0,59.0,1.0,Manufacturing,1.0169,18.74576271186441,8.1194,1739.47,3.0877,60.0,2023Q2
All Other Markets Combined,7350,otnarPpscaeelt pniC,45.0,51.0,0.8824,Retail,2.7778,24.444444444444443,3.15,2238.73,7.0,50.0,2023Q2
"Salt Lake City-Provo-Orem, UT",7352,ltuklaeh tnLcSiucAaa aPumrar be,515.0,558.0,0.9229,Warehouse,3.8255,16.25,6.7333,12200.46,1.0,570.0,2023Q2
All Other Markets Combined,7360,C  srwuCetyWobo todnul,21.0,21.0,1.0,Food Services,1.0,16.88235294117647,7.36,966.37,2.2857,17.0,2023Q2
"Salt Lake City-Provo-Orem, UT",7363,Stgaoienn helirlCR ,8.0,9.0,0.8889,Food Services,1.5,19.33333333333333,7.625,508.46,15.2,9.0,2023Q2
"Salt Lake City-Provo-Orem, UT",7366,asHruraEatbartrN ho l,312.0,354.0,0.8814,Manufacturing,2.4,14.0,1.3636,10675.1,1.0725,336.0,2023Q2
All Other Markets Combined,7368,PgeCle tarat ian,6.0,6.0,1.0,Food Services,2.5,17.0,3.0,214.21,5.0,5.0,2023Q2
All Other Markets Combined,7374,eHsmm E stouocCo,,,,Construction,,,5.0,,,,
All Other Markets Combined,7375,ekresavN lhlahp WlSais,,,,Construction,,,25.5,,,,
All Other Markets Combined,7376,itTcnyo sancL iiCsrOL,1.0,2.0,0.5,Events,2.0,15.0,7.3333,10.5,,2.0,2023Q2
"Salt Lake City-Provo-Orem, UT",7377,ne cgnceneOCneet recEs ofdreCl,38.0,42.0,0.9048,Food Services,5.2857,17.0,5.0,1241.46,27.5,37.0,2023Q2
All Other Markets Combined,7378,Pgooo.rnpC  vMi,98.0,120.0,0.8167,Janitorial,2.1071,16.883928571428573,3.1972,2217.41,2.5882,118.0,2023Q2
All Other Markets Combined,7381,fUfS2at,4.0,25.0,0.16,Hospitality,8.3333,13.666666666666666,3.0,182.87,0.0,25.0,2023Q2
All Other Markets Combined,7384,e nrmet v psmioeedtantheret Beohn ,28.0,41.0,0.6829,Janitorial,1.9697,14.0,34.5075,384.0,4.0,65.0,2023Q2
All Other Markets Combined,7387, LLFACLIMI ,4.0,4.0,1.0,Warehouse,1.0,17.0,7.3571,174.62,2.0,4.0,2023Q2
All Other Markets Combined,7388,enuaua Cekt rntozogBlagoc G r rafoKaePoil,117.0,137.0,0.854,Warehouse,2.4697,17.0,6.0109,3673.68,2.8772,163.0,2023Q2
"Salt Lake City-Provo-Orem, UT",7394,Insn tacloomiarufePnre,40.0,44.0,0.9091,Manufacturing,1.275,16.5,5.6667,2004.06,5.4643,51.0,2023Q2
All Other Markets Combined,7399,ic diveLnresLeRle SC,41.0,67.0,0.6119,Events,8.2,15.0,83.3,1524.68,17.1667,82.0,2023Q2
All Other Markets Combined,7401,Ktnseeuch'ki sHy,194.0,216.0,0.8981,Food Services,1.4733,8.593333333333334,2.5417,3681.65,0.8803,221.0,2023Q2
All Other Markets Combined,7402,Ltn e voIaglnCeELLes ngi,13.0,16.0,0.8125,Construction,2.1429,17.0,2.5714,689.04,1.0,15.0,2023Q2
All Other Markets Combined,7408,m&eeBiRend ionJ g glDs,49.0,51.0,0.9608,Construction,2.2857,17.333333333333332,2.8519,2705.62,3.5556,48.0,2023Q2
All Other Markets Combined,7411,rMrNen tiuma - uiaFadeui,70.0,76.0,0.9211,Warehouse,2.8214,16.0,2.5517,2431.5,6.1538,79.0,2023Q2
All Other Markets Combined,7413,n..Btdmeo.DeC  lLpnvaHeA,10.0,11.0,0.9091,Construction,1.8333,18.0,7.6,467.6,7.8,11.0,2023Q2
All Other Markets Combined,7417,LC aHrnnmoL,209.0,244.0,0.8566,Warehouse,2.1513,17.0,5.2754,6901.76,1.531,256.0,2023Q2
All Other Markets Combined,7419,"aeenInl.,oHoCR.gidcfoe   ",37.0,47.0,0.7872,Construction,2.6471,15.0,5.2273,1538.39,1.6875,45.0,2023Q2
All Other Markets Combined,7420,aadrrog0iLaedmt yDa g1e ecW n- af8 0tleana ePu,2.0,2.0,1.0,Construction,1.0,15.0,0.6667,50.67,2.0,2.0,2023Q2
All Other Markets Combined,7421,asils tSIlnonITat,2.0,2.0,1.0,Construction,2.0,15.0,5.0,81.12,,2.0,2023Q2
All Other Markets Combined,7423,tHomimB ImirSnWpesv sc eopeNlaet,4.0,6.0,0.6667,Construction,1.5,12.0,5.0,104.02,1.0,6.0,2023Q2
All Other Markets Combined,7424,anSx,,,,Food Services,,,17.0,,,,
All Other Markets Combined,7446,toSensifuoRenol  rGo,16.0,16.0,1.0,Manufacturing,2.6,17.0,3.0,661.08,1.75,13.0,2023Q2
"Salt Lake City-Provo-Orem, UT",7455,inmsBeM akgu,6.0,6.0,1.0,Warehouse,1.5,17.0,2.5,196.69,4.3333,6.0,2023Q2
"Salt Lake City-Provo-Orem, UT",7456,Leco hirktaPaeslss,15.0,15.0,1.0,Manufacturing,1.0,16.533333333333335,6.8571,561.63,5.5714,15.0,2023Q2
All Other Markets Combined,7458,ui idt&rBlnRtn otQiseoi ylauBBag,1.0,1.0,1.0,Construction,1.0,18.0,2.3333,50.28,,1.0,2023Q2
All Other Markets Combined,7461,a e zLfOaLgnuoy,1.0,1.0,1.0,Food Services,1.0,17.0,4.0,48.5,,1.0,2023Q2
All Other Markets Combined,7469,tnpgrrnoInhmcS ei tNsa,59.0,61.0,0.9672,Manufacturing,1.0484,17.612903225806452,12.6667,2945.23,2.6429,65.0,2023Q2
All Other Markets Combined,7470,bunAru,163.0,228.0,0.7149,Warehouse,3.6349,14.158730158730158,5.5493,2971.97,1.4098,229.0,2023Q2
"Dallas-Fort Worth, TX-OK",7471,te rPagi a np&elrtpSeC,1.0,1.0,1.0,Food Services,1.0,21.0,32.5,36.75,,1.0,2023Q3
"Dallas-Fort Worth, TX-OK",7475,asTaleatPl y,1.0,1.0,1.0,Food Services,1.0,16.0,1.0,25.92,,1.0,2023Q2
"Dallas-Fort Worth, TX-OK",7477,esievnVt En ulxeAe,,,,Events,,,8.0,,,,
"Dallas-Fort Worth, TX-OK",7478,HYKI,30.0,30.0,1.0,Events,6.3333,15.0,5.6667,1220.3,0.5,19.0,2023Q2
"Las Vegas-Henderson, NV",7483,"gsBtu a,LrCrr eelBtnLB o",59.0,76.0,0.7763,Food Services,2.3226,13.758064516129032,6.025,1648.1,4.8621,72.0,2023Q2
"Dallas-Fort Worth, TX-OK",7499,d acmoe ernhtPposvEeP,5.0,5.0,1.0,Events,2.0,15.0,10.5,114.03,47.0,4.0,2023Q2
"Salt Lake City-Provo-Orem, UT",7510, iueftlmmeFlnilLslsti,4.0,4.0,1.0,Warehouse,1.0,15.0,1.8,87.49,3.3333,4.0,2023Q2
"Dallas-Fort Worth, TX-OK",7511,ssredLCGL u rB eyrge,8.0,8.0,1.0,Food Services,1.0,13.0,1.9,122.93,15.4286,9.0,2023Q2
All Other Markets Combined,7514,AsttanarsirRron Jciooknoe as-es lN/ nstt,,,,Construction,1.0,17.0,7.0,,,1.0,
All Other Markets Combined,7515,uuetee Pnlaf pldrgi spraP S iTSuaLsl,1.0,1.0,1.0,Retail,1.0,15.0,2.3333,19.6,,3.0,2023Q2
All Other Markets Combined,7516,n lyoaSdtGe,6.0,6.0,1.0,Food Services,1.0,16.0,2.25,145.95,8.2,8.0,2023Q2
All Other Markets Combined,7519,nLlCnz.aiLei  llEatM,7.0,7.0,1.0,Food Services,3.0,16.0,4.0,194.87,50.0,6.0,2023Q2
All Other Markets Combined,7525,lae lFWnirnriMee ,,,,Warehouse,,,4.0,,,,
All Other Markets Combined,7528,  TrLLgeaaNWPCD t emsora,2.0,3.0,0.6667,Janitorial,3.0,17.0,3.0,56.53,,3.0,2023Q3
All Other Markets Combined,7531, loJ harelmiDsac,2.0,3.0,0.6667,Events,3.0,15.0,4.0,44.0,,3.0,2023Q2
"Salt Lake City-Provo-Orem, UT",7544,pyEetTrtag anihe,3.0,4.0,0.75,Performance Arts,4.0,17.0,20.0,58.44,,4.0,2023Q2
All Other Markets Combined,7553,fCl Tan lG wsLueokbi,12.0,20.0,0.6,Food Services,1.6667,17.5,3.3636,537.72,12.4,20.0,2023Q2
"Las Vegas-Henderson, NV",7555,vki JeGsaennonu g,6.0,6.0,1.0,Construction,1.75,15.5,2.0,233.79,67.0,7.0,2023Q2
"Salt Lake City-Provo-Orem, UT",7559,Ait C lnsaggnioa&oedMitnz ,3.0,3.0,1.0,Manufacturing,1.0,15.0,3.5,125.25,2.0,4.0,2023Q2
"Dallas-Fort Worth, TX-OK",7560,samfeiMo eCmnrcte,,,,Warehouse,,,45.5,,,,
All Other Markets Combined,7562,h TelcEtrencior,9.0,9.0,1.0,Warehouse,1.0,15.5,6.0,395.2,8.125,10.0,2023Q2
"Salt Lake City-Provo-Orem, UT",7572,tgesraeelrhaiaiThcT   Iske P HP,2.0,2.0,1.0,Events,1.0,15.0,6.0,74.56,0.0,2.0,2023Q2
All Other Markets Combined,7579,sSoot tHanyrr snIDvoeommeinn va,44.0,52.0,0.8462,Warehouse,1.7241,16.862068965517242,5.2632,1828.61,2.2857,50.0,2023Q2
All Other Markets Combined,7581,noddfscelFrru iSoeer ievpD rgP&ype eS ,,,,Warehouse,2.0,17.0,0.0,,,2.0,
"Dallas-Fort Worth, TX-OK",7582,norrCuiaomrC t,2.0,2.0,1.0,Office Admin,1.0,15.0,3.3333,66.0,3.0,3.0,2023Q2
All Other Markets Combined,7583,  Rv s te otMwoea oaEtlPnyrttennaehtr,,,,Events,,,26.5,,,,
All Other Markets Combined,7588,"b ,D GtiCnitrweiaLyasutoL",33.0,47.0,0.7021,Warehouse,1.7241,15.0,35.7778,1431.1,1.76,50.0,2023Q3
"Dallas-Fort Worth, TX-OK",7589,yieoalIeSemosattTnnn tr t,12.0,12.0,1.0,Manufacturing,4.0,15.0,19.5,506.46,1.0,12.0,2023Q2
All Other Markets Combined,7595,ENIVDM OOICC,1.0,1.0,1.0,Manufacturing,1.0,12.0,5.0,0.0,,1.0,2023Q3
"Salt Lake City-Provo-Orem, UT",7596,eCrunslenevke Mci anS sl ovrgidaH,2.0,2.0,1.0,Delivery,1.0,17.0,5.2,71.4,0.0,3.0,2023Q2
All Other Markets Combined,7612,za'dhiSi ezsPl,,,,Food Services,,,2.0,,,,
All Other Markets Combined,7619, tBs veQumrinn ats uriteneEt&uascnSensmei,10.0,11.0,0.9091,Janitorial,2.0,17.0,7.5,163.12,2.3333,8.0,2023Q2
All Other Markets Combined,7620,c i.IoaVnnc,,,,Construction,4.0,18.5,57.0,,,4.0,
All Other Markets Combined,7621,otnlclyPertB eCbotira,1.0,1.0,1.0,Retail,1.0,17.0,1.0,0.0,,1.0,2023Q2
"Dallas-Fort Worth, TX-OK",7622,rddynsEooo'F s  aosGkk,9.0,9.0,1.0,Food Services,1.0,17.0,18.5714,219.32,4.25,17.0,2023Q3
All Other Markets Combined,7629,oGrge amaAeaphtduusDnime rT lcteincdo toii  n,2.0,2.0,1.0,Construction,2.0,18.0,4.0,0.0,,2.0,2023Q2
All Other Markets Combined,7630,FIP A JDRCIIN PINGNAAICOTB ,20.0,26.0,0.7692,Construction,3.7143,16.0,3.9167,1190.24,2.3333,26.0,2023Q2
"Dallas-Fort Worth, TX-OK",7632, sCuBNoinStol,7.0,8.0,0.875,Warehouse,4.0,17.5,27.0,247.62,88.0,8.0,2023Q3
All Other Markets Combined,7633,luupGo nrEe,1.0,3.0,0.3333,Janitorial,3.0,14.75,7.0,22.13,,3.0,2023Q2
All Other Markets Combined,7637, tSwrstleuSo Bieo,1.0,1.0,1.0,Food Services,1.0,15.0,68.0,15.6,,2.0,2023Q4
All Other Markets Combined,7640,oeuWlh naluNvuhSr-a a st  iaudFeileri tN,5.0,5.0,1.0,Retail,1.0,17.0,13.2,157.69,14.5,5.0,2023Q3
All Other Markets Combined,7643,rsct e ard zrBoeaALsLsnChtLp,1.0,1.0,1.0,Construction,1.0,17.0,6.0,38.25,,1.0,2023Q3
"Dallas-Fort Worth, TX-OK",7644,iMaHnHcermA,2.0,2.0,1.0,Construction,1.0,12.0,3.5,26.8,3.0,2.0,2023Q2
All Other Markets Combined,7647,"oso irCdneto,cPlu  spLLaLSan",23.0,52.0,0.4423,Construction,4.0,12.307692307692308,4.0417,711.32,1.5,52.0,2023Q2
"Dallas-Fort Worth, TX-OK",7648,rDntsela hioroRtatwo,1.0,1.0,1.0,Construction,1.0,15.0,3.0,28.88,,1.0,2023Q2
