csa_name_mod2,company_id,company_name,shifts_worked,adjusted_head_count,fill_rate,industry_name,avg_head_count,avg_hourly_wage,avg_shift_lead,2023_rev,avg_days_between_shifts,total_head_count,year_quarter_comp_start
"Salt Lake City-Provo-Orem, UT",878,Critical Laser,,,,,,,,,,,2020Q4
"Salt Lake City-Provo-Orem, UT",893,San Diablo Artisan Churros,,,,,,,,,,,2020Q4
"Salt Lake City-Provo-Orem, UT",907,Bosley Enterprises,,,,,,,,,,,2021Q3
"Salt Lake City-Provo-Orem, UT",910,Ridley's Family Markets Ogden,49,56,0.8750,Retail,1.5588,15,28.1364,833.02,1.1250,53,2020Q4
"Salt Lake City-Provo-Orem, UT",915,Ampersand Avenue,60,86,0.6977,Retail,3.0714,12.553571428571429,6.5122,1435.3,11.0370,86,2020Q4
All Other Markets Combined,916,Darlene's Printing,,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",931,Air Stop,,,,,,,,,,,2021Q1
All Other Markets Combined,958,KimCo Design and Manufacturing,,,,,,,,,,,2020Q4
All Other Markets Combined,975,Dixon Container Corrugated Plant,11,13,0.8462,Manufacturing,1.2222,15,2.8000,496.41,1.2500,11,2020Q4
"Salt Lake City-Provo-Orem, UT",978,American Maintenance Corp,,,,,,,,,,,2020Q4
"Salt Lake City-Provo-Orem, UT",979,"Quality Distribution, Inc.",,,,,,,,,,,2020Q4
"Salt Lake City-Provo-Orem, UT",980,PhoneSoap,29,34,0.8529,Warehouse,2.6000,13.8,4.2308,719.7,22.6667,26,2020Q4
"Salt Lake City-Provo-Orem, UT",982,Kim Pierce Masonry,,,,,,,,,,,2020Q4
"Dallas-Fort Worth, TX-OK",984,Brilliant Fulfillment (Carrollton),,,,,,,,,,,2020Q4
"Salt Lake City-Provo-Orem, UT",985,Big Rock Premium Landscaping,,,,,,,,,,,2020Q4
"Salt Lake City-Provo-Orem, UT",987,Dynamond Building Services,,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",990,Admiral Beverage,,,,,,,,,,,2020Q4
"Salt Lake City-Provo-Orem, UT",994,Mindy Mae’s Market,,,,,,,,,,,2020Q4
All Other Markets Combined,995,Franklin Sensors,,,,,,,,,,,2020Q4
"Salt Lake City-Provo-Orem, UT",997,Taxbot LLC,,,,,,,,,,,2020Q4
"Salt Lake City-Provo-Orem, UT",998,McNeil Printing,355,390,0.9103,Manufacturing,6.5902,14.557377049180328,4.1538,10733.42,5.1930,402,2020Q4
"Salt Lake City-Provo-Orem, UT",999,Tru Solutions Moving Company (Utah),,,,,,,,,,,2020Q4
"Salt Lake City-Provo-Orem, UT",1000,Little Poppy Co,,,,,,,,,,,2021Q4
"Salt Lake City-Provo-Orem, UT",1005,Utah Paper Box Co.,,,,,,,,,,,2020Q4
"Salt Lake City-Provo-Orem, UT",1008,Canyon Sports and Spine,,,,,,,,,,,2020Q4
"Salt Lake City-Provo-Orem, UT",1009,Del Taco,,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1010,"Lucy Avenue, Inc",,,,,,,,,,,2020Q4
"Salt Lake City-Provo-Orem, UT",1011,Burton Cabinet Company,,,,,,,,,,,2020Q4
"Salt Lake City-Provo-Orem, UT",1012,Spoonful of Comfort,,,,,,,,,,,2020Q4
All Other Markets Combined,1013,ShipZOOM,87,89,0.9775,Warehouse,4.0952,15,1.7143,1241.45,5.6111,86,2020Q4
"Salt Lake City-Provo-Orem, UT",1014,"Packsize, LLC",,,,,,,,,,,2020Q4
All Other Markets Combined,1015,Personal Parties by Steph,,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1016,"Aileron, Inc",30,30,1.0000,Manufacturing,1.0333,15.633333333333333,13.4634,1367.81,10.7143,31,2021Q1
All Other Markets Combined,1017,Autosort Inc.,,,,,,,,,,,2020Q4
All Other Markets Combined,1018,"Horn Plastics, Inc.",,,,,,,,,,,2020Q4
"Dallas-Fort Worth, TX-OK",1019,M4 Cleanup,,,,,,,,,,,2021Q1
"Salt Lake City-Provo-Orem, UT",1020,Cleanergy LLC,,,,,,,,,,,2020Q4
"Dallas-Fort Worth, TX-OK",1024,"Bob’s Distributing, Inc",,,,,,,,,,,2020Q4
All Other Markets Combined,1026,Specialty Plastics & Fabrication,,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1027,"IsoTruss, Inc",,,,,,,,,,,2020Q4
"Salt Lake City-Provo-Orem, UT",1028,Bohme,,,,,,,,,,,2020Q4
"Salt Lake City-Provo-Orem, UT",1029,Mosobam LLC,,,,,,,,,,,
All Other Markets Combined,1031,Intermountain Blending & Filling,,,,,,,,,,,2020Q4
"Salt Lake City-Provo-Orem, UT",1032,Rocky Mountain Oils,,,,,,,,,,,2020Q4
"Salt Lake City-Provo-Orem, UT",1033,Lifetime Products,,,,,,,,,,,2020Q4
"Salt Lake City-Provo-Orem, UT",1034,OTW Shipping,499,538,0.9275,Warehouse,1.7508,15.17109634551495,1.3172,18358.48,0.9589,527,2021Q2
"Salt Lake City-Provo-Orem, UT",1035,Wright Flooring,,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1042,Marko Foam Products,,,,,,,,,,,2020Q4
"Salt Lake City-Provo-Orem, UT",1044,Premier Diagnostics,,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1052,Nothing Bundt Cakes-Taylorsville,17,18,0.9444,Food Services,1.0588,17,9.2174,678.51,14.9375,18,2022Q2
"Salt Lake City-Provo-Orem, UT",1053,Built Bar,,,,,,,,,,,2020Q4
"Salt Lake City-Provo-Orem, UT",1061,Dockside Marine Systems Inc,,,,,,,,,,,
All Other Markets Combined,1064,Axia Alloys,,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1075,Presto print,100,106,0.9434,Office Admin,2.8649,16,9.5128,4988.57,5.0833,106,2021Q2
"Salt Lake City-Provo-Orem, UT",1076,Bacon,,,,,,,,,,,
All Other Markets Combined,1077,JBRP LIFESTYLES-AZ,,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1078,IP Advertising & Promotions,,,,,,,,,,,2020Q4
"Dallas-Fort Worth, TX-OK",1086,Office Furniture Source,,,,,,,,,,,2020Q4
"Salt Lake City-Provo-Orem, UT",1089,Kairos Autonomi,13,14,0.9286,Manufacturing,1.2727,19.181818181818183,7.5000,578.7,6.2000,14,2021Q1
"Salt Lake City-Provo-Orem, UT",1095,In The Leafy Treetops,,,,,,,,,,,2020Q4
"Salt Lake City-Provo-Orem, UT",1102,MPCO,,,,,,,,,,,2020Q4
"Salt Lake City-Provo-Orem, UT",1107,Gusto Brazil,,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1108,FireFly Automatix,,,,,,,,,,,2020Q4
All Other Markets Combined,1112,Midwest Floor Coverings Inc,,,,,,,,,,,2020Q4
"Salt Lake City-Provo-Orem, UT",1113,Source Logistics LLC,155,169,0.9172,Warehouse,7.0417,17,1.5200,6370.65,1.3913,169,2020Q4
All Other Markets Combined,1115,Lippert Components Plant 057,,,,,,,,,,,2020Q4
"Salt Lake City-Provo-Orem, UT",1119,American Construction & Remodeling,,,,,,,,,,,2020Q4
All Other Markets Combined,1120,Lippert Interiors Axle plant 084,,,,,,,,,,,2020Q4
All Other Markets Combined,1121,Capitol Distributing,,,,,,,,,,,2020Q4
All Other Markets Combined,1131,Teletech Drill,,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1138,Centurion Direct,,,,,,,,,,,2020Q4
All Other Markets Combined,1141,GSP Companies - Madison,924,1108,0.8339,Manufacturing,3.2571,16.030158730158732,7.4725,33631.26,0.7020,1026,2020Q4
"Salt Lake City-Provo-Orem, UT",1141,GSP Companies - Madison,924,1108,0.8339,Manufacturing,3.2571,16.030158730158732,7.4725,33631.26,0.7020,1026,2020Q4
"Dallas-Fort Worth, TX-OK",1143,Datascan Repair Tech,,,,,,,,,,,2020Q4
All Other Markets Combined,1144,Verde Fulfillment USA,,,,,,,,,,,2020Q4
"Salt Lake City-Provo-Orem, UT",1153,AlphaGraphics Sandy,3,4,0.7500,Manufacturing,4.0000,15,1.0000,101.25,,4,2020Q4
"Salt Lake City-Provo-Orem, UT",1154,Downeast Home Warehouse,,,,,,,,,,,2020Q4
"Salt Lake City-Provo-Orem, UT",1157,Arctic Spas Utah,,,,,,,,,,,2020Q4
"Salt Lake City-Provo-Orem, UT",1159,Southeast Market,,,,,,,,,,,2020Q4
"Salt Lake City-Provo-Orem, UT",1162,Social Paragon,,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1168,"DAW Real Estate Solutions, LLC",,,,,,,,,,,2021Q1
"Salt Lake City-Provo-Orem, UT",1169,QCD - Salt Lake,15,15,1.0000,Warehouse,2.0000,18,3.4000,626.94,21.2500,10,2020Q4
"Salt Lake City-Provo-Orem, UT",1170,Updike Distribution 406,,,,,,,,,,,2020Q4
"Salt Lake City-Provo-Orem, UT",1173,LAY II CUSTOM FLOORING,,,,,,,,,,,2020Q4
"Salt Lake City-Provo-Orem, UT",1174,A Recoat Only,,,,,,,,,,,2020Q4
"Salt Lake City-Provo-Orem, UT",1185,The Odd 1s Out,,,,,,,,,,,2020Q4
"Salt Lake City-Provo-Orem, UT",1200,Handcrafted Solutions,,,,,,,,,,,2021Q1
"Salt Lake City-Provo-Orem, UT",1203,Apple Spice Junction - Orem,,,,,,,,,,,2020Q4
"Salt Lake City-Provo-Orem, UT",1207,MAW Fulfillment,,,,,,,,,,,2021Q2
"Salt Lake City-Provo-Orem, UT",1214,Sparkle In Pink,,,,,,,,,,,2021Q3
All Other Markets Combined,1220,Precision Fulfillment & Kitting,28,28,1.0000,Manufacturing,1.4091,14.545454545454545,17.9600,335.84,1.1579,31,2021Q2
"Salt Lake City-Provo-Orem, UT",1222,HIVE,,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1254,Prosecutive Landscaping,37,39,0.9487,Construction,2.5333,17,1.6842,2005.13,4.9286,38,2021Q1
"Salt Lake City-Provo-Orem, UT",1261,Avenue Shops,541,578,0.9360,Warehouse,4.6923,14,4.8779,18190.91,1.8880,610,2021Q1
"Salt Lake City-Provo-Orem, UT",1268,Spectra Symbol,3,3,1.0000,Manufacturing,3.0000,17,2.0000,122.25,,3,2021Q1
"Salt Lake City-Provo-Orem, UT",1278,Royal India - Bountiful,,,,,,,,,,,2021Q1
All Other Markets Combined,1279,Need a lead ,,,,,,,,,,,2021Q1
All Other Markets Combined,1281,Airtrack Electronics Corp,,,,,,,,,,,2021Q1
"Salt Lake City-Provo-Orem, UT",1282,Cookietree Bakeries,,,,,,,,,,,2021Q1
"Salt Lake City-Provo-Orem, UT",1288,Saw Jockey Concrete Cutting,,,,Construction,,,1.0000,,,,2021Q2
"Salt Lake City-Provo-Orem, UT",1297,Malnove of Utah,,,,,,,,,,,2021Q1
"Salt Lake City-Provo-Orem, UT",1299,Mattress Dealzz,,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1302,"Forever Floral, Inc",,,,,,,,,,,2021Q1
"Salt Lake City-Provo-Orem, UT",1306,Butterfield Gardens,,,,,,,,,,,2021Q1
"Dallas-Fort Worth, TX-OK",1315,Trekka Logistics,,,,,,,,,,,2021Q1
All Other Markets Combined,1316,Verde Fulfillment USA-warehouse,577,707,0.8161,Warehouse,2.2134,16.388535031847134,3.7100,21038.62,0.7590,695,2021Q1
"Salt Lake City-Provo-Orem, UT",1316,Verde Fulfillment USA-warehouse,577,707,0.8161,Warehouse,2.2134,16.388535031847134,3.7100,21038.62,0.7590,695,2021Q1
"Las Vegas-Henderson, NV",1323,Happy Holiday Lighting Company - Las Vegas,,,,Construction,1.0000,17,2.0000,0,,1,
"Salt Lake City-Provo-Orem, UT",1328,Utah Disaster Kleenup,469,501,0.9361,Construction,1.5150,15.023952095808383,3.7680,17245.36,0.9238,506,2021Q1
"Salt Lake City-Provo-Orem, UT",1336,Happijac-LCI,86,92,0.9348,Manufacturing,2.5385,17,6.0400,4380.82,8.1429,99,2021Q1
All Other Markets Combined,1341,H and M Meats and Catering,,,,,,,,,,,
All Other Markets Combined,1346,Merchants Moving and storage,,,,,,,,,,,2021Q1
"Salt Lake City-Provo-Orem, UT",1350,Utah DIY Wedding LLC,,,,,,,,,,,2021Q1
"Salt Lake City-Provo-Orem, UT",1351,Silver Lining Cleaning Services,,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1356,RE/MAX Equity,,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1357,NuvoH2O,,,,,,,,,,,2021Q1
"Salt Lake City-Provo-Orem, UT",1361,Restaurant Depot Salt Lake City,746,1025,0.7278,Warehouse,2.0115,13.75,4.9649,25193.05,0.3426,1048,2021Q1
"Salt Lake City-Provo-Orem, UT",1362,Royal India - Sandy,,,,,,,,,,,2021Q1
"Salt Lake City-Provo-Orem, UT",1365,Loftus International,499,524,0.9523,Warehouse,1.2245,13.834467120181406,4.6791,18087.32,0.6840,540,2021Q1
"Salt Lake City-Provo-Orem, UT",1368,Phoenix Charter Academy,,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1371,Niagara Video,,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1374,MF9,10,10,1.0000,Warehouse,2.5000,13.5,1.2000,267.29,28.3333,10,2021Q1
All Other Markets Combined,1376,Upside Contracting LLC,,,,,,,,,,,
All Other Markets Combined,1377,Lippert Components Furniture and Mattress Plant #50,,,,,,,,,,,2021Q1
All Other Markets Combined,1379,Disaster Kleenup,5,6,0.8333,Construction,1.6000,17,5.4167,241.7,9.3333,8,2021Q3
All Other Markets Combined,1380,Broadway Bagels,,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1382,Indy’s Keto Kitchen,,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1386,safeXai,,,,,,,,,,,2021Q1
"Salt Lake City-Provo-Orem, UT",1388,Carlisle Cabinets,,,,,,,,,,,2021Q1
All Other Markets Combined,1396,TL Professional Services,,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1397,Seating Innovations,,,,,,,,,,,2021Q1
"Salt Lake City-Provo-Orem, UT",1404,Rheem Sales Co West Valley City,,,,,,,,,,,2021Q1
All Other Markets Combined,1405,1st Choice Cabinetry,,,,,,,,,,,2021Q3
All Other Markets Combined,1407,Noble Knight Games,160,187,0.8556,Retail,1.6000,14,11.9044,4005.75,1.9130,192,2021Q1
All Other Markets Combined,1409,Hy-Vee Fitchburg,12,12,1.0000,Retail,1.0000,15.642857142857142,1.2353,475.86,15.0000,14,2021Q1
"Salt Lake City-Provo-Orem, UT",1412,Restore/ Habitat for Humanity Davis/ Weber,,,,,,,,,,,2021Q2
All Other Markets Combined,1418,"FOCUS FRANCHISING, INC JANI-KING",,,,,,,,,,,2021Q1
"Salt Lake City-Provo-Orem, UT",1420,Guaranteed Waterproofing & Construction,,,,,,,,,,,2021Q1
All Other Markets Combined,1421,ServPro of Madison,,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1423,Updike 405- Pallets,,,,,,,,,,,2021Q1
All Other Markets Combined,1426,Ridley's 8440 - Star,,,,,,,,,,,2021Q1
All Other Markets Combined,1433,"Fresca Mexican Foods, LLC",,,,,,,,,,,2021Q1
"Dallas-Fort Worth, TX-OK",1438,"1-800-GOT-JUNK? (Southlake , TX)",,,,,,,,,,,2021Q1
"Salt Lake City-Provo-Orem, UT",1440,Altus Fine Art,,,,,,,,,,,2021Q1
"Salt Lake City-Provo-Orem, UT",1443,XPO Logistics,,,,,,,,,,,2021Q1
"Dallas-Fort Worth, TX-OK",1444,Texas Carpet Recycling,,,,,,,,,,,2021Q1
All Other Markets Combined,1445,A&J Property Restoratiion,,,,,,,,,,,2021Q1
"Salt Lake City-Provo-Orem, UT",1447,Utah Junk Movers,,,,,,,,,,,2021Q1
All Other Markets Combined,1449,Locsanity,,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1453,Discount Cleaners,,,,,,,,,,,
All Other Markets Combined,1458,Slogaway LLC,,,,,,,,,,,2022Q3
"Salt Lake City-Provo-Orem, UT",1460,Renue Systems of Utah,185,200,0.9250,Janitorial,2.7662,18.92207792207792,10.0581,8918.78,4.3478,213,2021Q2
"Salt Lake City-Provo-Orem, UT",1463,A Spotless Carpet Cleaning,,,,,,,,,,,2021Q1
All Other Markets Combined,1465,Lippert Components Plant #72,,,,,,,,,,,2021Q1
All Other Markets Combined,1466,Boulder Brew Pub,,,,,,,,,,,2021Q2
"Salt Lake City-Provo-Orem, UT",1467,Bartile,,,,,,,,,,,2021Q1
"Salt Lake City-Provo-Orem, UT",1468,Hatch Ecommerce Fulfillment,118,140,0.8429,Warehouse,2.3333,15,1.5667,4253.38,3.7115,126,2021Q1
"Dallas-Fort Worth, TX-OK",1469,Cable Technologies Inc.,,,,,,,,,,,2021Q2
"Salt Lake City-Provo-Orem, UT",1473,Black Food Collective,,,,,,,,,,,
All Other Markets Combined,1475,Vahala Foam Inc.,,,,,,,,,,,2021Q1
"Salt Lake City-Provo-Orem, UT",1478,Excel Rental LLC,,,,,,,,,,,2021Q1
"Salt Lake City-Provo-Orem, UT",1479,Junk Brothers & Demolition,,,,,,,,,,,2021Q1
"Salt Lake City-Provo-Orem, UT",1480,Mountain View Mushrooms,,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1481,Downeast,18,22,0.8182,Retail,1.6429,15.214285714285714,1.6500,607.82,2.7273,23,2021Q3
"Salt Lake City-Provo-Orem, UT",1483,Village Lighting Company,180,195,0.9231,Warehouse,2.4545,19.616883116883116,5.3936,4212.66,4.0541,189,2021Q2
All Other Markets Combined,1484,WP Beverages,122,149,0.8188,Warehouse,2.9800,18,5.8000,6707.22,1.3673,149,2021Q1
All Other Markets Combined,1485,Fortune Fish & Gourmet,,,,,,,,,,,2021Q1
"Salt Lake City-Provo-Orem, UT",1486,Kodiak Leather Co.,,,,,,,,,,,2021Q1
"Salt Lake City-Provo-Orem, UT",1487,Huish Outdoors,,,,,,,,,,,2021Q1
"Salt Lake City-Provo-Orem, UT",1491,Mountainside Contracting,,,,,,,,,,,2021Q2
"Dallas-Fort Worth, TX-OK",1494,Lippert Plant 241,,,,,,,,,,,2021Q1
"Salt Lake City-Provo-Orem, UT",1495,Gold’n Rule Construction,,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1497,Rocky Mountain Rental Co.,4,4,1.0000,Events,1.0000,18,2.3333,191.65,6.0000,4,2021Q2
"Salt Lake City-Provo-Orem, UT",1498,Atlas Carpet and Tile Cleaning,,,,Janitorial,1.0000,20,1.0000,,,1,2021Q1
All Other Markets Combined,1499,Fleet Sheets,,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1501,Carter Distribution,,,,,,,,,,,2021Q1
All Other Markets Combined,1502,Jasmine Cleaning Services,,,,,,,,,,,
All Other Markets Combined,1504,Prestige Waste Management,,,,,,,,,,,
"Dallas-Fort Worth, TX-OK",1505,Pronto Delivery,,,,,,,,,,,2022Q4
"Salt Lake City-Provo-Orem, UT",1506,Cherry Lane Management,,,,,,,,,,,2021Q1
"Salt Lake City-Provo-Orem, UT",1507,RaRe,,,,,,,,,,,2021Q2
All Other Markets Combined,1508,Temperature Systems Inc,,,,,,,,,,,2021Q2
All Other Markets Combined,1509,K.C. Leasing,,,,,,,,,,,2021Q2
"Salt Lake City-Provo-Orem, UT",1510,HistoricWoods by LunarCanyon,,,,,,,,,,,2021Q1
All Other Markets Combined,1513,LaGrasso Brothers Produce,,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1514,Utah Food Bank,69,76,0.9079,Warehouse,1.1642,17.16417910447761,12.9195,3269.93,4.9032,78,2021Q2
All Other Markets Combined,1515,Bacon Inc.,,,,,,,,,,,
All Other Markets Combined,1516,Bacon Chicago,,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1520,Just The Movers,,,,,,,,,,,2021Q2
All Other Markets Combined,1524,Motor City Supplies,,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1525,MidiCi Orem @ University Place,,,,,,,,,,,2021Q1
All Other Markets Combined,1526,NexGen Power Systems,,,,,,,,,,,
All Other Markets Combined,1530,With Care Cleaning Services,,,,,,,,,,,
All Other Markets Combined,1532,AAAPartiesRUs,,,,,,,,,,,
"Dallas-Fort Worth, TX-OK",1533,NTI Enterprise,,,,,,,,,,,2021Q2
"Salt Lake City-Provo-Orem, UT",1536,RB Construction & Concrete Inc,,,,,,,,,,,2021Q2
"Salt Lake City-Provo-Orem, UT",1537,Sawyer Labs,,,,,,,,,,,2021Q4
"Salt Lake City-Provo-Orem, UT",1538,MTI (Medical Technology Industries),,,,,,,,,,,2021Q3
All Other Markets Combined,1539,1-800-GOT-JUNK? Houston,,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1545,Tom Stuart Construction,,,,Construction,,,3.6667,,,,2021Q2
"Salt Lake City-Provo-Orem, UT",1546,Baystate Wine & Spirits,,,,,,,,,,,
All Other Markets Combined,1552,Name Brand Promotions,211,236,0.8941,Warehouse,2.3131,17.90909090909091,5.5888,10169.48,2.9485,229,2021Q2
All Other Markets Combined,1558,Canton St. Social,,,,,,,,,,,
All Other Markets Combined,1559,Comfort Inn & Suites,,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1560,Spiralverse,,,,,,,,,,,2021Q4
All Other Markets Combined,1562,Zen Cleaning Company LLC,,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1564,Magleby's Catering,,,,,,,,,,,2021Q2
All Other Markets Combined,1565,"Direct Construction Services, LLc.",,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1566,Four Square Landscaping,,,,,,,,,,,2021Q2
"Salt Lake City-Provo-Orem, UT",1567,Launch Fulfillment,,,,,,,,,,,
All Other Markets Combined,1568,Hy-Vee E.,,,,,,,,,,,2021Q2
"Salt Lake City-Provo-Orem, UT",1569,Neptune lighting & events,,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1573,Brightly Window Cleaning,,,,,,,,,,,
All Other Markets Combined,1574,Dixon Container Co. - Folding Cartons,,,,,,,,,,,2021Q2
All Other Markets Combined,1575,Treasure Valley Coffee,4,6,0.6667,Food Services,3.0000,17,1.5000,208.84,1.0000,6,2021Q2
All Other Markets Combined,1576,"Doumak, Inc.",,,,,,,,,,,
All Other Markets Combined,1579,Alsco Boise,,,,,,,,,,,2021Q2
"Salt Lake City-Provo-Orem, UT",1585,Marvellous Catering,,,,,,,,,,,2021Q2
All Other Markets Combined,1586,Glamour Affairs,,,,,,,,,,,2021Q2
"Las Vegas-Henderson, NV",1589,Down & DIRTY Housekeeping,,,,,,,,,,,2021Q2
All Other Markets Combined,1590,"Quintex Molding, LLC",,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1593,Walking Comfort,,,,,,,,,,,2021Q2
"Las Vegas-Henderson, NV",1594,Soirees Event Planners and Caterers,,,,,,,,,,,2021Q2
"Salt Lake City-Provo-Orem, UT",1597,Peak Landscapes,,,,,,,,,,,2021Q2
All Other Markets Combined,1601,Chicho’s Pizza Shore Drive,,,,,,,,,,,2021Q2
All Other Markets Combined,1606,Metro Shearing,,,,,,,,,,,2021Q4
All Other Markets Combined,1610,Eimskip,,,,,,,,,,,2021Q2
"Salt Lake City-Provo-Orem, UT",1613,Euro Tech Windows and Doors,,,,,,,,,,,2021Q2
All Other Markets Combined,1614,Spring Home Services,,,,,,,,,,,
All Other Markets Combined,1617,US Toy Company,,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1618,HDP Cleaning Services,,,,,,,,,,,
All Other Markets Combined,1619,Pop Deux Balloons,,,,,,,,,,,
All Other Markets Combined,1627,D.L. Anderson Co. - Marine Contractors,,,,,,,,,,,2022Q2
"Las Vegas-Henderson, NV",1630,Superior Event Services,,,,,,,,,,,2021Q2
"Salt Lake City-Provo-Orem, UT",1633,Ensign Floral,220,236,0.9322,Warehouse,2.6705,17.147727272727273,2.0000,8825.94,3.0698,235,2021Q2
All Other Markets Combined,1634,Premier Restorations LLC,,,,,,,,,,,2021Q3
"Salt Lake City-Provo-Orem, UT",1635,Griffco Partners/ Visible Marketing,333,367,0.9074,Manufacturing,2.2577,15,0.6023,13930.58,1.6584,368,2021Q2
"Salt Lake City-Provo-Orem, UT",1636,RC Electric Parts LLC,,,,,,,,,,,2021Q2
All Other Markets Combined,1638,J&B Medical,211,211,1.0000,Warehouse,1.0000,18,28.7373,11815.98,1.4810,227,2021Q2
All Other Markets Combined,1640,Canteen at the Virginia Aquarium,93,97,0.9588,Food Services,2.1395,15.767441860465116,9.3256,3273.96,1.6905,92,2021Q2
"Salt Lake City-Provo-Orem, UT",1641,Copa Bar Service,,,,,,,,,,,2021Q3
"Salt Lake City-Provo-Orem, UT",1642,Bright Homes,,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1643,3n3 Ventures,,,,,,,,,,,2021Q2
"Salt Lake City-Provo-Orem, UT",1645,Quality Craft,,,,,,,,,,,2021Q2
All Other Markets Combined,1646,"Bon-Aire Industries, Inc.",,,,,,,,,,,2021Q2
"Salt Lake City-Provo-Orem, UT",1653,Sitka Vending,,,,,,,,,,,2021Q2
All Other Markets Combined,1654,Hunt Club Boarding Kennel and Cattery,,,,,,,,,,,2021Q2
"Salt Lake City-Provo-Orem, UT",1655,12 St. Catering,,,,,,,,,,,
All Other Markets Combined,1657,Sisters cleaning,30,45,0.6667,Janitorial,1.9630,15,7.4000,1095.51,2.7727,53,2021Q3
"Salt Lake City-Provo-Orem, UT",1658,DuVin Pintor Wine and Art Gallery,,,,,,,,,,,2021Q2
"Salt Lake City-Provo-Orem, UT",1661,Jsf painting,,,,,,,,,,,
All Other Markets Combined,1663,Sunday’s Best Detroit - The Brunch Spot,,,,,,,,,,,2021Q2
All Other Markets Combined,1664,Rozalado Cleaning,,,,,,,,,,,2021Q2
All Other Markets Combined,1670,Forbes Candies,665,715,0.9301,Manufacturing,1.5515,14.420600858369099,1.3801,25496.23,0.3968,723,2021Q2
All Other Markets Combined,1672,Jones Printing Service,29,62,0.4677,Manufacturing,3.8824,12,3.6667,930.43,2.2000,66,2021Q2
"Salt Lake City-Provo-Orem, UT",1673,Wingfoot Services,,,,,,,,,,,2021Q2
"Salt Lake City-Provo-Orem, UT",1675,Premier Security,521,649,0.8028,Events,8.6081,13.25,0.5783,23809.15,3.4203,637,2021Q2
All Other Markets Combined,1676,Distinctive Event Rentals,,,,,,,,,,,2021Q2
All Other Markets Combined,1677,Eventageous Idaho,,,,,,,,,,,2021Q2
All Other Markets Combined,1678,Atrend USA,,,,,,,,,,,2021Q2
"Dallas-Fort Worth, TX-OK",1680,Stonebriar Moving Services,,,,,,,,,,,2021Q2
"Las Vegas-Henderson, NV",1681,Masterpiece Cuisine,,,,,,,,,,,2021Q2
"Dallas-Fort Worth, TX-OK",1684,Platinum Event Services,,,,,,,,,,,2021Q2
All Other Markets Combined,1685,Belmont Sausage Company,,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1686,Winco Fireworks Utah,18,22,0.8182,Warehouse,3.1667,15.166666666666666,11.2857,556.15,26.4000,19,2021Q2
All Other Markets Combined,1687,Architectural Salvage Warehouse of Detroit,,,,,,,,,,,
"Las Vegas-Henderson, NV",1688,Sunset Transportation,,,,,,,,,,,2021Q3
All Other Markets Combined,1692,Taste Catering and Events,,,,,,,,,,,2021Q3
All Other Markets Combined,1693,Positive Packaging & Graphics,,,,,,,,,,,2021Q2
All Other Markets Combined,1695,1800-GOTJUNK? Boise,,,,,,,,,,,
"Dallas-Fort Worth, TX-OK",1697,Tatering,22,22,1.0000,Food Services,1.3333,16.333333333333332,4.9412,1125.68,2.4286,20,2021Q2
"Salt Lake City-Provo-Orem, UT",1698,Royal Wholesale Electric,,,,,,,,,,,2021Q2
